,runtime,has_tagline,release_year,release_month,is_indie,log_budget,is_mid_budget,is_summer,is_holiday,is_dump_month,month_sin,month_cos,decade,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_Thriller,genre_War,genre_Western,is_franchise_genre,is_drama_only,has_superhero,has_sequel,has_imax,has_3d,has_franchise,has_dystopia,has_novel_adaptation,has_independent,tagline_length,tagline_word_count,is_english,director_film_count,director_median_revenue,actor1_median_revenue,is_top_director,is_top_actor,is_unknown_director,is_major_studio,studio_count,is_co_production,is_long_film,is_short_film
3718,-0.4960572036903113,1,0.920553587458562,0.6085411079665866,0,-0.5962360471703814,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7658075848421486,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2254,0.568434995891256,1,-1.3572493144566657,-1.16131422170023,0,0.11013069672617867,1,0,0,0,1.5261170757383973,-0.009327447026668153,-1.3650523754101704,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2461085790174438,1.4429225777382768,1,1.6338720336712496,0.14253012126779208,-0.5205508282140136,0,0,0,1,-0.500349896772829,1,0,0
1462,-0.4960572036903113,1,0.44928402154506664,-1.4562901099780325,0,0.2815753916519134,0,0,0,0,1.3372865171545165,0.7051619480543181,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6766983439628422,0.42721009845304597,1,-0.5771599911150389,-0.6639207317122205,-0.49500952891680766,0,0,0,1,1.2866752701073347,1,0,0
1818,2.116787286191718,1,-3.163782650458398,-0.2763865568668217,0,-1.0631189668528678,0,1,0,0,0.11666659842509014,-1.4383062371886408,-2.884694015556958,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.42721009845304597,1,0.40552090878997815,-0.3805405509991373,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,1,0
1363,0.0845749051723618,1,-0.9645246761954195,1.4934687727999947,0,-0.036453654122577436,1,0,1,0,0.11666659842508961,1.4196513431353042,-0.6052315553367766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5248556146149485,0.6303525943100922,1,0.6511911337662325,0.05497593699488017,0.5622998853984603,0,0,0,1,-0.500349896772829,1,0,0
1966,-0.9799172944092056,1,-0.33616525497742566,0.9035169962443892,0,0.2238303540105665,0,0,0,0,-1.1039533203043368,0.7051619480543181,-0.6052315553367766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7278469025051751,-0.791644876689231,1,-0.33148976613878467,-0.4067651036395009,-0.49500952891680766,0,0,0,1,-0.500349896772829,1,0,0
2898,0.4716629777474772,1,-0.33616525497742566,0.9035169962443892,0,0.1813444280954424,0,0,0,0,-1.1039533203043368,0.7051619480543181,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25913083825613437,0.2240676025959998,1,-0.33148976613878467,-0.7229714034611009,0.7425069146449701,0,0,0,0,1.7334315618273757,1,0,0
2009,0.7135930231069243,1,0.3707390938928174,-1.16131422170023,0,0.11013069672617867,1,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.5885023808321848,1,-0.5771599911150389,-0.6839153430243126,0.7243197882516806,0,0,0,1,0.8399189783872938,1,0,0
3103,0.6652070140350349,1,-1.828518880370161,1.4934687727999947,0,0.1813444280954424,0,0,1,0,0.11666659842508961,1.4196513431353042,-2.1248731954835645,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3849290491266473,2.458635057023508,1,-0.5771599911150389,-0.6960506878932875,1.0079228091517882,0,0,0,1,-0.500349896772829,1,0,0
1984,-0.2541271583308642,1,0.8420086598063128,0.018589331410981062,0,-1.2097032412712805,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6007769792888954,0.6303525943100922,1,-0.8228302160912931,-0.45081000205104355,-0.9127768656475875,0,0,0,0,-0.500349896772829,1,0,0
403,1.0522950866101504,1,0.7634637321540636,-0.866338333422427,0,1.3058087522766175,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.12047598511360005,0.020925106738953654,1,0.40552090878997815,0.6182065288481522,1.5384129189726592,0,0,0,1,0.39316268666725285,1,1,0
1197,0.13296091424425122,1,0.6849188045018143,0.31356521968878376,0,0.5969981170988836,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4241614438093876,-0.3853598849751387,1,-0.33148976613878467,-0.1861229116626903,-0.6658543797620702,0,0,0,1,0.39316268666725285,1,0,0
189,1.1490671047539291,1,0.05655938328382048,-0.866338333422427,0,0.9787611220157141,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.9424231203216563,1.0366375860241843,1,0.8968613587424867,1.7981688103361935,0.36756790410800005,0,0,0,1,1.2866752701073347,1,1,0
81,0.2781189414599195,1,0.1351043109360697,1.198492884522192,0,0.8877112318070842,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.803768267179122,-0.5885023808321848,1,-0.08581954116253038,1.5361593858492018,0.12142218528930888,0,0,0,1,-0.500349896772829,1,0,0
2831,-0.689601239977869,1,0.3707390938928174,0.018589331410981062,0,0.11013069672617867,1,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6519255378312282,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.1356003182490334,0,0,0,0,2.180187853547417,1,0,0
3097,0.4232769686755878,1,-0.021985544368428755,1.4934687727999947,0,-0.036453654122577436,1,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8665017556477095,1.0366375860241843,1,-0.08581954116253038,-0.558488544216379,-0.46933535428074696,0,0,0,0,1.2866752701073347,1,0,0
1177,-0.689601239977869,0,0.920553587458562,0.9035169962443892,0,0.5770137539833209,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,1,0.39316268666725285,1,0,0
1311,-1.5605494032718787,1,0.1351043109360697,0.9035169962443892,0,-3.944468339831458,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.12047598511360005,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,1
3437,-0.01219711297141706,1,-0.2576203273251764,0.6085411079665866,0,-0.036453654122577436,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.2240676025959998,1,-0.8228302160912931,-0.45081000205104355,-0.6409059072170348,0,0,0,0,-0.94710618849287,0,0,0
1703,-1.2218473397686527,1,0.920553587458562,-1.7512659982558352,0,-0.5962360471703814,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6139648554942548,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
3483,0.4232769686755878,1,0.9990985151108113,1.198492884522192,0,0.11013069672617867,1,0,1,0,-0.5880586402315643,1.2282044867227522,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.803768267179122,-0.791644876689231,1,-0.8228302160912931,-0.45081000205104355,-0.325232576488952,0,0,0,0,-0.500349896772829,1,0,0
1508,0.568434995891256,0,0.920553587458562,0.018589331410981062,0,-0.036453654122577436,1,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.33148976613878467,-0.566201001720435,-0.5183462114825819,0,0,0,0,2.180187853547417,1,0,0
1327,-0.3992851855465325,1,0.1351043109360697,-1.16131422170023,0,0.6699131407275696,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.803768267179122,-0.791644876689231,1,0.6511911337662325,0.6300063706356888,1.2668724762988763,0,0,0,1,0.8399189783872938,1,0,0
3678,-0.4960572036903113,1,0.3707390938928174,-0.866338333422427,0,-0.3567523376018482,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6139648554942548,-0.3853598849751387,1,-0.5771599911150389,-0.794201730772013,-0.10031896625476323,0,0,0,0,-0.94710618849287,0,0,0
3325,-0.7379872490497584,1,-0.10053047202067798,0.31356521968878376,0,0.3952750503921197,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9044624379846828,1.2397800818812306,1,0.1598506838137239,-0.2356126824717128,-0.5573014745495162,0,0,0,0,-0.94710618849287,0,0,0
1907,-1.2218473397686527,1,0.9990985151108113,-0.866338333422427,0,0.1813444280954424,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6898862201682017,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.6635541129994997,0,0,0,0,0.8399189783872938,1,0,0
2374,-0.9315312853373161,1,0.29219416624056815,0.31356521968878376,0,0.5871039043818365,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18320947358218748,0.42721009845304597,1,-0.33148976613878467,0.7898716236532943,-0.49500952891680766,0,0,0,1,-0.05359360505278807,1,0,0
1364,-0.9315312853373161,1,0.21364923858831894,1.4934687727999947,0,0.9301971590514316,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25913083825613437,0.2240676025959998,1,-0.08581954116253038,-0.4599874131358135,0.5682613048102327,0,0,0,0,-0.05359360505278807,1,0,0
3881,-0.7863732581216478,1,0.7634637321540636,-1.4562901099780325,1,-1.7694850228768355,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3599906260283643,1.2397800818812306,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-1.393862480212911,0,0,0
2092,0.4716629777474772,1,-0.021985544368428755,-1.7512659982558352,0,0.34961443495610206,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.803768267179122,-0.5885023808321848,1,-0.33148976613878467,-0.6749585662881329,-0.39809875802272504,0,0,0,0,-0.94710618849287,0,0,0
145,-0.9315312853373161,1,-0.10053047202067798,-0.5713624451446244,0,0.6699131407275696,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.08251530277662661,-0.1822173891180925,1,0.1598506838137239,3.2477520479061415,2.672739033922004,0,0,0,1,-0.05359360505278807,1,0,0
1104,0.2781189414599195,1,0.8420086598063128,-1.4562901099780325,0,0.2815753916519134,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3482400791354407,0.020925106738953654,1,0.8968613587424867,-0.33794781569773014,-0.4279241036970345,0,0,0,0,-0.500349896772829,1,0,0
671,-0.06058312204330649,1,0.44928402154506664,0.018589331410981062,0,0.5969981170988836,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33505220293008126,0.42721009845304597,1,-0.5771599911150389,0.03736349078569347,0.3288538457125888,0,0,0,1,0.8399189783872938,1,0,0
725,0.8587510503225926,1,1.0776434427630606,-1.4562901099780325,0,1.101641859800433,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.3853598849751387,1,0.1598506838137239,0.35413975881265,-0.9425877023301606,0,0,0,0,0.8399189783872938,1,0,0
1541,-0.5928292218340901,1,0.5278289491973158,-0.2763865568668217,0,0.6699131407275696,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.6898862201682017,-0.791644876689231,1,0.8968613587424867,-0.2140616841333839,1.7153056365197856,0,0,0,1,-0.05359360505278807,1,0,0
3627,-0.01219711297141706,1,-0.4147101826296749,0.31356521968878376,0,-0.8565200009530416,0,1,0,0,-1.1039533203043363,-0.7238168421076552,-0.6052315553367766,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22117015591916092,0.6303525943100922,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,0.8399189783872938,1,0,0
745,-0.2541271583308642,1,0.8420086598063128,0.6085411079665866,0,-0.3567523376018482,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.2240676025959998,1,-0.5771599911150389,-0.690562920165223,-0.1748011113790011,0,0,0,0,0.39316268666725285,1,0,0
937,-0.1089691311151959,1,0.6849188045018143,-1.16131422170023,0,-0.036453654122577436,1,0,0,0,1.5261170757383973,-0.009327447026668153,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.46212212614636106,-0.5885023808321848,1,-0.5771599911150389,-0.6489606168483021,-0.3341672478507772,0,0,0,0,-0.500349896772829,1,0,0
2787,0.4716629777474772,1,-0.5718000379341733,1.4934687727999947,0,0.9199031534015875,0,0,1,0,0.11666659842508961,1.4196513431353042,-0.6052315553367766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.561710201572824,3.068062544594646,1,2.616552933576267,-0.2869812701395726,-0.23565627092043517,0,0,0,0,0.39316268666725285,1,0,0
3781,-0.3992851855465325,0,-0.33616525497742566,0.6085411079665866,0,0.1813444280954424,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.411139184570697,-1.4010723642603695,0,-0.5771599911150389,-0.7700250071996078,-0.8472001318143353,0,0,0,0,-0.94710618849287,0,0,0
2148,0.4716629777474772,1,-1.2001594591521672,0.6085411079665866,0,-0.07160800031384593,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-1.3650523754101704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6636760847241516,1.8492075694523693,1,-0.08581954116253038,-0.2872242122852194,-0.07064208449342597,0,0,0,1,-0.94710618849287,0,0,0
1628,0.036188896100472365,1,0.44928402154506664,0.31356521968878376,0,0.3952750503921197,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.12047598511360005,-0.1822173891180925,1,-0.33148976613878467,-0.26038984605735027,-0.4098055968220247,0,0,0,0,0.8399189783872938,1,0,0
3679,0.22973293238803008,1,-0.1790753996729272,-0.5713624451446244,0,0.3805048585548362,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7905803909737625,0.42721009845304597,1,-0.5771599911150389,-0.3950368502292932,-0.49500952891680766,0,0,0,1,-0.94710618849287,0,0,0
1418,-0.9315312853373161,1,0.21364923858831894,-0.866338333422427,0,0.08399492035866991,1,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9044624379846828,0.8334950901671383,1,-0.8228302160912931,-0.45081000205104355,0.5150577749576323,0,0,0,0,0.39316268666725285,1,0,0
1559,-0.2541271583308642,1,0.05655938328382048,0.6085411079665866,0,0.8473879221062464,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.803768267179122,-0.5885023808321848,1,0.40552090878997815,0.9613058286212215,0.4544964158529155,0,0,0,1,1.2866752701073347,1,0,0
1420,-1.2218473397686527,1,-0.33616525497742566,0.018589331410981062,0,-2.8498280541800485,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.12047598511360005,0.020925106738953654,1,0.40552090878997815,0.32013739123270246,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
591,2.3587173315511647,1,0.3707390938928174,1.4934687727999947,0,0.2238303540105665,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2970915205931078,0.2240676025959998,1,0.40552090878997815,-0.6220232807156658,-0.10834124283171624,0,0,0,0,-0.05359360505278807,1,1,0
2795,2.4071033406230544,0,0.9990985151108113,0.018589331410981062,0,0.46331409415125124,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,0,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,1,0
1181,-0.06058312204330649,1,0.1351043109360697,1.198492884522192,0,0.5770137539833209,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,0.04366434142152321,0,0,0,1,1.2866752701073347,1,0,0
30,2.068401277119828,1,-0.10053047202067798,1.198492884522192,0,1.0438968204121093,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6519255378312282,-0.5885023808321848,1,1.3882018086949952,1.8036724842723875,5.705643808338521,0,1,0,1,-0.05359360505278807,1,1,0
508,-0.30251316740275364,1,0.6063738768495651,0.6085411079665866,0,-1.2097032412712805,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.12047598511360005,-0.1822173891180925,1,0.6511911337662325,2.648770419144822,0.9339967678762089,0,0,0,0,0.39316268666725285,1,0,0
1401,1.0039090775382609,1,-0.1790753996729272,-1.16131422170023,0,1.023096546644907,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6519255378312282,-0.5885023808321848,1,0.6511911337662325,0.8091116041157795,0.2680568221397663,0,0,0,1,-0.05359360505278807,1,0,0
1893,-1.125075321624874,0,0.05655938328382048,0.018589331410981062,0,0.6699131407275696,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.5771599911150389,1.9985137373487276,0.829562649134562,0,0,0,1,-0.94710618849287,0,0,0
2043,0.37489095960369834,1,0.3707390938928174,-0.5713624451446244,0,0.1349910383767957,1,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6636760847241516,1.2397800818812306,1,-0.33148976613878467,-0.8157062886153658,-0.4361822287868265,0,0,0,1,-0.05359360505278807,1,0,0
3773,0.22973293238803008,1,-0.7288898932386718,0.9035169962443892,0,-1.5300016572444564,0,0,0,0,-1.1039533203043368,0.7051619480543181,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3102793967984673,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,-0.38974549384780727,0,0,0,0,-0.500349896772829,1,0,0
2335,-0.2541271583308642,1,-0.1790753996729272,0.018589331410981062,0,0.7106977775188796,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33505220293008126,0.2240676025959998,1,0.6511911337662325,0.700448835750663,0.669410621940744,0,0,0,1,-0.94710618849287,0,0,0
3009,2.3103313224792754,1,0.29219416624056815,-1.7512659982558352,0,-1.0145550265860865,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6519255378312282,-0.791644876689231,0,-0.8228302160912931,-0.45081000205104355,-0.9432170478157749,0,0,0,0,-0.500349896772829,1,1,0
1680,-1.0766893125529844,1,0.29219416624056815,-1.16131422170023,0,0.31672973905636365,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.6519255378312282,-0.3853598849751387,1,-0.5771599911150389,-0.8091279541732971,0.09204242366393843,0,0,0,0,-0.500349896772829,1,0,0
3758,-0.30251316740275364,0,-0.4147101826296749,-1.7512659982558352,0,0.5233287842173023,0,0,0,1,0.8213918370817433,1.2282044867227526,-0.6052315553367766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.33148976613878467,0.5277860042452486,-0.8095298150171839,0,0,0,0,-0.500349896772829,1,0,0
2209,0.0845749051723618,1,-0.6503449655864226,-1.16131422170023,0,0.31672973905636365,0,0,0,0,1.5261170757383973,-0.009327447026668153,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9044624379846828,1.4429225777382768,1,1.3882018086949952,-0.29543686236258104,-0.8050719774111867,0,0,0,1,0.8399189783872938,1,0,0
2955,-0.9315312853373161,1,0.1351043109360697,-1.7512659982558352,0,-1.7694850228768355,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22117015591916092,0.020925106738953654,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1292,0.9071370593944821,1,0.6063738768495651,-1.4562901099780325,0,0.5233287842173023,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.5885023808321848,1,0.40552090878997815,-0.41557848117933543,0.6907336057925368,0,0,0,0,0.39316268666725285,1,0,0
2625,-0.350899176474643,0,0.6849188045018143,0.6085411079665866,0,-0.7099356840733374,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
3842,-0.8831452762654267,1,-0.49325511028192415,-0.866338333422427,0,-0.10936867383175446,1,0,0,0,1.3372865171545167,-0.7238168421076542,-0.6052315553367766,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5248556146149485,0.8334950901671383,1,-0.8228302160912931,-0.45081000205104355,-0.4643067286231025,0,0,0,1,-0.500349896772829,1,0,0
1922,-0.06058312204330649,1,0.44928402154506664,-1.16131422170023,0,0.31672973905636365,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.2343580321245204,-0.3853598849751387,1,-0.5771599911150389,-0.797888902554415,-0.49500952891680766,0,0,0,0,1.2866752701073347,1,0,0
